npy_path,speaker,video_id,transcript
processed_grid_data/s24_bwid7n.npy,s24,bwid7n,bin white in d seven now
processed_grid_data/s24_bwid8s.npy,s24,bwid8s,bin white in d eight soon
processed_grid_data/s24_bwid9p.npy,s24,bwid9p,bin white in d nine please
processed_grid_data/s24_bwieza.npy,s24,bwieza,bin white in e zero again
processed_grid_data/s24_bwik1n.npy,s24,bwik1n,bin white in k one now
processed_grid_data/s24_bwik2s.npy,s24,bwik2s,bin white in k two soon
processed_grid_data/s24_bwik3p.npy,s24,bwik3p,bin white in k three please
processed_grid_data/s24_bwik4a.npy,s24,bwik4a,bin white in k four again
processed_grid_data/s24_bwiq5n.npy,s24,bwiq5n,bin white in q five now
processed_grid_data/s24_bwiq6s.npy,s24,bwiq6s,bin white in q six soon
processed_grid_data/s24_bwiq7p.npy,s24,bwiq7p,bin white in q seven please
processed_grid_data/s24_bwiq8a.npy,s24,bwiq8a,bin white in q eight again
processed_grid_data/s24_bwix9n.npy,s24,bwix9n,bin white in x nine now
processed_grid_data/s24_bwiy1p.npy,s24,bwiy1p,bin white in y one please
processed_grid_data/s24_bwiy2a.npy,s24,bwiy2a,bin white in y two again
processed_grid_data/s24_bwiyzs.npy,s24,bwiyzs,bin white in y zero soon
processed_grid_data/s24_bwwe9n.npy,s24,bwwe9n,bin white with e nine now
processed_grid_data/s24_bwwf1p.npy,s24,bwwf1p,bin white with f one please
processed_grid_data/s24_bwwf2a.npy,s24,bwwf2a,bin white with f two again
processed_grid_data/s24_bwwfzs.npy,s24,bwwfzs,bin white with f zero soon
processed_grid_data/s24_bwwl3n.npy,s24,bwwl3n,bin white with l three now
processed_grid_data/s24_bwwl4s.npy,s24,bwwl4s,bin white with l four soon
processed_grid_data/s24_bwwl5p.npy,s24,bwwl5p,bin white with l five please
processed_grid_data/s24_bwwl6a.npy,s24,bwwl6a,bin white with l six again
processed_grid_data/s24_bwwr7n.npy,s24,bwwr7n,bin white with r seven now
processed_grid_data/s24_bwwr8s.npy,s24,bwwr8s,bin white with r eight soon
processed_grid_data/s24_bwwr9p.npy,s24,bwwr9p,bin white with r nine please
processed_grid_data/s24_bwwsza.npy,s24,bwwsza,bin white with s zero again
processed_grid_data/s24_bwwz1n.npy,s24,bwwz1n,bin white with z one now
processed_grid_data/s24_bwwz2s.npy,s24,bwwz2s,bin white with z two soon
processed_grid_data/s24_bwwz3p.npy,s24,bwwz3p,bin white with z three please
processed_grid_data/s24_bwwz4a.npy,s24,bwwz4a,bin white with z four again
processed_grid_data/s24_lbab3n.npy,s24,lbab3n,lay blue at b three now
processed_grid_data/s24_lbab4s.npy,s24,lbab4s,lay blue at b four soon
processed_grid_data/s24_lbab5p.npy,s24,lbab5p,lay blue at b five please
processed_grid_data/s24_lbab6a.npy,s24,lbab6a,lay blue at b six again
processed_grid_data/s24_lbah7n.npy,s24,lbah7n,lay blue at h seven now
processed_grid_data/s24_lbah8s.npy,s24,lbah8s,lay blue at h eight soon
processed_grid_data/s24_lbah9p.npy,s24,lbah9p,lay blue at h nine please
processed_grid_data/s24_lbaiza.npy,s24,lbaiza,lay blue at i zero again
processed_grid_data/s24_lbao1n.npy,s24,lbao1n,lay blue at o one now
processed_grid_data/s24_lbao2s.npy,s24,lbao2s,lay blue at o two soon
processed_grid_data/s24_lbao3p.npy,s24,lbao3p,lay blue at o three please
processed_grid_data/s24_lbao4a.npy,s24,lbao4a,lay blue at o four again
processed_grid_data/s24_lbau5n.npy,s24,lbau5n,lay blue at u five now
processed_grid_data/s24_lbau6s.npy,s24,lbau6s,lay blue at u six soon
processed_grid_data/s24_lbau7p.npy,s24,lbau7p,lay blue at u seven please
processed_grid_data/s24_lbau8a.npy,s24,lbau8a,lay blue at u eight again
processed_grid_data/s24_lbbb7n.npy,s24,lbbb7n,lay blue by b seven now
processed_grid_data/s24_lbbb8s.npy,s24,lbbb8s,lay blue by b eight soon
processed_grid_data/s24_lbbb9p.npy,s24,lbbb9p,lay blue by b nine please
processed_grid_data/s24_lbbcza.npy,s24,lbbcza,lay blue by c zero again
processed_grid_data/s24_lbbi1n.npy,s24,lbbi1n,lay blue by i one now
processed_grid_data/s24_lbbi2s.npy,s24,lbbi2s,lay blue by i two soon
processed_grid_data/s24_lbbi3p.npy,s24,lbbi3p,lay blue by i three please
processed_grid_data/s24_lbbi4a.npy,s24,lbbi4a,lay blue by i four again
processed_grid_data/s24_lbbo5n.npy,s24,lbbo5n,lay blue by o five now
processed_grid_data/s24_lbbo6s.npy,s24,lbbo6s,lay blue by o six soon
processed_grid_data/s24_lbbo7p.npy,s24,lbbo7p,lay blue by o seven please
processed_grid_data/s24_lbbo8a.npy,s24,lbbo8a,lay blue by o eight again
processed_grid_data/s24_lbbu9n.npy,s24,lbbu9n,lay blue by u nine now
processed_grid_data/s24_lbbv1p.npy,s24,lbbv1p,lay blue by v one please
processed_grid_data/s24_lbbv2a.npy,s24,lbbv2a,lay blue by v two again
processed_grid_data/s24_lbbvzs.npy,s24,lbbvzs,lay blue by v zero soon
processed_grid_data/s24_lbia9n.npy,s24,lbia9n,lay blue in a nine now
processed_grid_data/s24_lbib1p.npy,s24,lbib1p,lay blue in b one please
processed_grid_data/s24_lbib2a.npy,s24,lbib2a,lay blue in b two again
processed_grid_data/s24_lbibzs.npy,s24,lbibzs,lay blue in b zero soon
processed_grid_data/s24_lbih3n.npy,s24,lbih3n,lay blue in h three now
processed_grid_data/s24_lbih4s.npy,s24,lbih4s,lay blue in h four soon
processed_grid_data/s24_lbih5p.npy,s24,lbih5p,lay blue in h five please
processed_grid_data/s24_lbih6a.npy,s24,lbih6a,lay blue in h six again
processed_grid_data/s24_lbin7n.npy,s24,lbin7n,lay blue in n seven now
processed_grid_data/s24_lbin8s.npy,s24,lbin8s,lay blue in n eight soon
processed_grid_data/s24_lbin9p.npy,s24,lbin9p,lay blue in n nine please
processed_grid_data/s24_lbioza.npy,s24,lbioza,lay blue in o zero again
processed_grid_data/s24_lbiu1n.npy,s24,lbiu1n,lay blue in u one now
processed_grid_data/s24_lbiu2s.npy,s24,lbiu2s,lay blue in u two soon
processed_grid_data/s24_lbiu3p.npy,s24,lbiu3p,lay blue in u three please
processed_grid_data/s24_lbiu4a.npy,s24,lbiu4a,lay blue in u four again
processed_grid_data/s24_lbwc1n.npy,s24,lbwc1n,lay blue with c one now
processed_grid_data/s24_lbwc2s.npy,s24,lbwc2s,lay blue with c two soon
processed_grid_data/s24_lbwc3p.npy,s24,lbwc3p,lay blue with c three please
processed_grid_data/s24_lbwc4a.npy,s24,lbwc4a,lay blue with c four again
processed_grid_data/s24_lbwi5n.npy,s24,lbwi5n,lay blue with i five now
processed_grid_data/s24_lbwi6s.npy,s24,lbwi6s,lay blue with i six soon
processed_grid_data/s24_lbwi7p.npy,s24,lbwi7p,lay blue with i seven please
processed_grid_data/s24_lbwi8a.npy,s24,lbwi8a,lay blue with i eight again
processed_grid_data/s24_lbwo9n.npy,s24,lbwo9n,lay blue with o nine now
processed_grid_data/s24_lbwp1p.npy,s24,lbwp1p,lay blue with p one please
processed_grid_data/s24_lbwp2a.npy,s24,lbwp2a,lay blue with p two again
processed_grid_data/s24_lbwpzs.npy,s24,lbwpzs,lay blue with p zero soon
processed_grid_data/s24_lbwv3n.npy,s24,lbwv3n,lay blue with v three now
processed_grid_data/s24_lbwv4s.npy,s24,lbwv4s,lay blue with v four soon
processed_grid_data/s24_lbwv5p.npy,s24,lbwv5p,lay blue with v five please
processed_grid_data/s24_lbwv6a.npy,s24,lbwv6a,lay blue with v six again
processed_grid_data/s24_lgad1n.npy,s24,lgad1n,lay green at d one now
processed_grid_data/s24_lgad2s.npy,s24,lgad2s,lay green at d two soon
processed_grid_data/s24_lgad3p.npy,s24,lgad3p,lay green at d three please
processed_grid_data/s24_lgad4a.npy,s24,lgad4a,lay green at d four again
processed_grid_data/s24_lgaj5n.npy,s24,lgaj5n,lay green at j five now
processed_grid_data/s24_lgaj6s.npy,s24,lgaj6s,lay green at j six soon
processed_grid_data/s24_lgaj7p.npy,s24,lgaj7p,lay green at j seven please
processed_grid_data/s24_lgaj8a.npy,s24,lgaj8a,lay green at j eight again
processed_grid_data/s24_lgap9n.npy,s24,lgap9n,lay green at p nine now
processed_grid_data/s24_lgaq1p.npy,s24,lgaq1p,lay green at q one please
processed_grid_data/s24_lgaq2a.npy,s24,lgaq2a,lay green at q two again
processed_grid_data/s24_lgaqzs.npy,s24,lgaqzs,lay green at q zero soon
processed_grid_data/s24_lgax3n.npy,s24,lgax3n,lay green at x three now
processed_grid_data/s24_lgax4s.npy,s24,lgax4s,lay green at x four soon
processed_grid_data/s24_lgax5p.npy,s24,lgax5p,lay green at x five please
processed_grid_data/s24_lgax6a.npy,s24,lgax6a,lay green at x six again
processed_grid_data/s24_lgbd5n.npy,s24,lgbd5n,lay green by d five now
processed_grid_data/s24_lgbd6s.npy,s24,lgbd6s,lay green by d six soon
processed_grid_data/s24_lgbd7p.npy,s24,lgbd7p,lay green by d seven please
processed_grid_data/s24_lgbd8a.npy,s24,lgbd8a,lay green by d eight again
processed_grid_data/s24_lgbj9n.npy,s24,lgbj9n,lay green by j nine now
processed_grid_data/s24_lgbk1p.npy,s24,lgbk1p,lay green by k one please
processed_grid_data/s24_lgbk2a.npy,s24,lgbk2a,lay green by k two again
processed_grid_data/s24_lgbkzs.npy,s24,lgbkzs,lay green by k zero soon
processed_grid_data/s24_lgbq3n.npy,s24,lgbq3n,lay green by q three now
processed_grid_data/s24_lgbq4s.npy,s24,lgbq4s,lay green by q four soon
processed_grid_data/s24_lgbq5p.npy,s24,lgbq5p,lay green by q five please
processed_grid_data/s24_lgbq6a.npy,s24,lgbq6a,lay green by q six again
processed_grid_data/s24_lgbx7n.npy,s24,lgbx7n,lay green by x seven now
processed_grid_data/s24_lgbx8s.npy,s24,lgbx8s,lay green by x eight soon
processed_grid_data/s24_lgbx9p.npy,s24,lgbx9p,lay green by x nine please
processed_grid_data/s24_lgbyza.npy,s24,lgbyza,lay green by y zero again
processed_grid_data/s24_lgic7n.npy,s24,lgic7n,lay green in c seven now
processed_grid_data/s24_lgic8s.npy,s24,lgic8s,lay green in c eight soon
processed_grid_data/s24_lgic9p.npy,s24,lgic9p,lay green in c nine please
processed_grid_data/s24_lgidza.npy,s24,lgidza,lay green in d zero again
processed_grid_data/s24_lgij1n.npy,s24,lgij1n,lay green in j one now
processed_grid_data/s24_lgij2s.npy,s24,lgij2s,lay green in j two soon
processed_grid_data/s24_lgij3p.npy,s24,lgij3p,lay green in j three please
processed_grid_data/s24_lgij4a.npy,s24,lgij4a,lay green in j four again
processed_grid_data/s24_lgip5n.npy,s24,lgip5n,lay green in p five now
processed_grid_data/s24_lgip6s.npy,s24,lgip6s,lay green in p six soon
processed_grid_data/s24_lgip7p.npy,s24,lgip7p,lay green in p seven please
processed_grid_data/s24_lgip8a.npy,s24,lgip8a,lay green in p eight again
processed_grid_data/s24_lgiv9n.npy,s24,lgiv9n,lay green in v nine now
processed_grid_data/s24_lgix1p.npy,s24,lgix1p,lay green in x one please
processed_grid_data/s24_lgix2a.npy,s24,lgix2a,lay green in x two again
processed_grid_data/s24_lgixzs.npy,s24,lgixzs,lay green in x zero soon
processed_grid_data/s24_lgwd9n.npy,s24,lgwd9n,lay green with d nine now
processed_grid_data/s24_lgwe1p.npy,s24,lgwe1p,lay green with e one please
processed_grid_data/s24_lgwe2a.npy,s24,lgwe2a,lay green with e two again
processed_grid_data/s24_lgwezs.npy,s24,lgwezs,lay green with e zero soon
processed_grid_data/s24_lgwk3n.npy,s24,lgwk3n,lay green with k three now
processed_grid_data/s24_lgwk4s.npy,s24,lgwk4s,lay green with k four soon
processed_grid_data/s24_lgwk5p.npy,s24,lgwk5p,lay green with k five please
processed_grid_data/s24_lgwk6a.npy,s24,lgwk6a,lay green with k six again
processed_grid_data/s24_lgwq7n.npy,s24,lgwq7n,lay green with q seven now
processed_grid_data/s24_lgwq8s.npy,s24,lgwq8s,lay green with q eight soon
processed_grid_data/s24_lgwq9p.npy,s24,lgwq9p,lay green with q nine please
processed_grid_data/s24_lgwrza.npy,s24,lgwrza,lay green with r zero again
processed_grid_data/s24_lgwy1n.npy,s24,lgwy1n,lay green with y one now
processed_grid_data/s24_lgwy2s.npy,s24,lgwy2s,lay green with y two soon
processed_grid_data/s24_lgwy3p.npy,s24,lgwy3p,lay green with y three please
processed_grid_data/s24_lgwy4a.npy,s24,lgwy4a,lay green with y four again
processed_grid_data/s24_lrab9n.npy,s24,lrab9n,lay red at b nine now
processed_grid_data/s24_lrac1p.npy,s24,lrac1p,lay red at c one please
processed_grid_data/s24_lrac2a.npy,s24,lrac2a,lay red at c two again
processed_grid_data/s24_lraczs.npy,s24,lraczs,lay red at c zero soon
processed_grid_data/s24_lrai3n.npy,s24,lrai3n,lay red at i three now
processed_grid_data/s24_lrai4s.npy,s24,lrai4s,lay red at i four soon
processed_grid_data/s24_lrai5p.npy,s24,lrai5p,lay red at i five please
processed_grid_data/s24_lrai6a.npy,s24,lrai6a,lay red at i six again
processed_grid_data/s24_lrao7n.npy,s24,lrao7n,lay red at o seven now
processed_grid_data/s24_lrao8s.npy,s24,lrao8s,lay red at o eight soon
processed_grid_data/s24_lrao9p.npy,s24,lrao9p,lay red at o nine please
processed_grid_data/s24_lrapza.npy,s24,lrapza,lay red at p zero again
processed_grid_data/s24_lrav1n.npy,s24,lrav1n,lay red at v one now
processed_grid_data/s24_lrav2s.npy,s24,lrav2s,lay red at v two soon
processed_grid_data/s24_lrav3p.npy,s24,lrav3p,lay red at v three please
processed_grid_data/s24_lrav4a.npy,s24,lrav4a,lay red at v four again
processed_grid_data/s24_lrbc3n.npy,s24,lrbc3n,lay red by c three now
processed_grid_data/s24_lrbc4s.npy,s24,lrbc4s,lay red by c four soon
processed_grid_data/s24_lrbc5p.npy,s24,lrbc5p,lay red by c five please
processed_grid_data/s24_lrbc6a.npy,s24,lrbc6a,lay red by c six again
processed_grid_data/s24_lrbi7n.npy,s24,lrbi7n,lay red by i seven now
processed_grid_data/s24_lrbi8s.npy,s24,lrbi8s,lay red by i eight soon
processed_grid_data/s24_lrbi9p.npy,s24,lrbi9p,lay red by i nine please
processed_grid_data/s24_lrbjza.npy,s24,lrbjza,lay red by j zero again
processed_grid_data/s24_lrbp1n.npy,s24,lrbp1n,lay red by p one now
processed_grid_data/s24_lrbp2s.npy,s24,lrbp2s,lay red by p two soon
processed_grid_data/s24_lrbp3p.npy,s24,lrbp3p,lay red by p three please
processed_grid_data/s24_lrbp4a.npy,s24,lrbp4a,lay red by p four again
processed_grid_data/s24_lrbv5n.npy,s24,lrbv5n,lay red by v five now
processed_grid_data/s24_lrbv6s.npy,s24,lrbv6s,lay red by v six soon
processed_grid_data/s24_lrbv7p.npy,s24,lrbv7p,lay red by v seven please
processed_grid_data/s24_lrbv8a.npy,s24,lrbv8a,lay red by v eight again
processed_grid_data/s24_lrib5n.npy,s24,lrib5n,lay red in b five now
processed_grid_data/s24_lrib6s.npy,s24,lrib6s,lay red in b six soon
processed_grid_data/s24_lrib7p.npy,s24,lrib7p,lay red in b seven please
processed_grid_data/s24_lrib8a.npy,s24,lrib8a,lay red in b eight again
processed_grid_data/s24_lrih9n.npy,s24,lrih9n,lay red in h nine now
processed_grid_data/s24_lrii1p.npy,s24,lrii1p,lay red in i one please
processed_grid_data/s24_lrii2a.npy,s24,lrii2a,lay red in i two again
processed_grid_data/s24_lriizs.npy,s24,lriizs,lay red in i zero soon
processed_grid_data/s24_lrio3n.npy,s24,lrio3n,lay red in o three now
processed_grid_data/s24_lrio4s.npy,s24,lrio4s,lay red in o four soon
processed_grid_data/s24_lrio5p.npy,s24,lrio5p,lay red in o five please
processed_grid_data/s24_lrio6a.npy,s24,lrio6a,lay red in o six again
processed_grid_data/s24_lriu7n.npy,s24,lriu7n,lay red in u seven now
processed_grid_data/s24_lriu8s.npy,s24,lriu8s,lay red in u eight soon
processed_grid_data/s24_lriu9p.npy,s24,lriu9p,lay red in u nine please
processed_grid_data/s24_lrivza.npy,s24,lrivza,lay red in v zero again
processed_grid_data/s24_lrwc7n.npy,s24,lrwc7n,lay red with c seven now
processed_grid_data/s24_lrwc8s.npy,s24,lrwc8s,lay red with c eight soon
processed_grid_data/s24_lrwc9p.npy,s24,lrwc9p,lay red with c nine please
processed_grid_data/s24_lrwdza.npy,s24,lrwdza,lay red with d zero again
processed_grid_data/s24_lrwj1n.npy,s24,lrwj1n,lay red with j one now
processed_grid_data/s24_lrwj2s.npy,s24,lrwj2s,lay red with j two soon
processed_grid_data/s24_lrwj3p.npy,s24,lrwj3p,lay red with j three please
processed_grid_data/s24_lrwj4a.npy,s24,lrwj4a,lay red with j four again
processed_grid_data/s24_lrwp5n.npy,s24,lrwp5n,lay red with p five now
processed_grid_data/s24_lrwp6s.npy,s24,lrwp6s,lay red with p six soon
processed_grid_data/s24_lrwp7p.npy,s24,lrwp7p,lay red with p seven please
processed_grid_data/s24_lrwp8a.npy,s24,lrwp8a,lay red with p eight again
processed_grid_data/s24_lrwv9n.npy,s24,lrwv9n,lay red with v nine now
processed_grid_data/s24_lrwx1p.npy,s24,lrwx1p,lay red with x one please
processed_grid_data/s24_lrwx2a.npy,s24,lrwx2a,lay red with x two again
processed_grid_data/s24_lrwxzs.npy,s24,lrwxzs,lay red with x zero soon
processed_grid_data/s24_lwac5n.npy,s24,lwac5n,lay white at c five now
processed_grid_data/s24_lwac6s.npy,s24,lwac6s,lay white at c six soon
processed_grid_data/s24_lwac7p.npy,s24,lwac7p,lay white at c seven please
processed_grid_data/s24_lwac8a.npy,s24,lwac8a,lay white at c eight again
processed_grid_data/s24_lwai9n.npy,s24,lwai9n,lay white at i nine now
processed_grid_data/s24_lwaj1p.npy,s24,lwaj1p,lay white at j one please
processed_grid_data/s24_lwaj2a.npy,s24,lwaj2a,lay white at j two again
processed_grid_data/s24_lwajzs.npy,s24,lwajzs,lay white at j zero soon
processed_grid_data/s24_lwap3n.npy,s24,lwap3n,lay white at p three now
processed_grid_data/s24_lwap4s.npy,s24,lwap4s,lay white at p four soon
processed_grid_data/s24_lwap5p.npy,s24,lwap5p,lay white at p five please
processed_grid_data/s24_lwap6a.npy,s24,lwap6a,lay white at p six again
processed_grid_data/s24_lwav7n.npy,s24,lwav7n,lay white at v seven now
processed_grid_data/s24_lwav8s.npy,s24,lwav8s,lay white at v eight soon
processed_grid_data/s24_lwav9p.npy,s24,lwav9p,lay white at v nine please
processed_grid_data/s24_lwaxza.npy,s24,lwaxza,lay white at x zero again
processed_grid_data/s24_lwbc9n.npy,s24,lwbc9n,lay white by c nine now
processed_grid_data/s24_lwbd1p.npy,s24,lwbd1p,lay white by d one please
processed_grid_data/s24_lwbd2a.npy,s24,lwbd2a,lay white by d two again
processed_grid_data/s24_lwbdzs.npy,s24,lwbdzs,lay white by d zero soon
processed_grid_data/s24_lwbj3n.npy,s24,lwbj3n,lay white by j three now
processed_grid_data/s24_lwbj4s.npy,s24,lwbj4s,lay white by j four soon
processed_grid_data/s24_lwbj5p.npy,s24,lwbj5p,lay white by j five please
processed_grid_data/s24_lwbj6a.npy,s24,lwbj6a,lay white by j six again
processed_grid_data/s24_lwbp7n.npy,s24,lwbp7n,lay white by p seven now
processed_grid_data/s24_lwbp8s.npy,s24,lwbp8s,lay white by p eight soon
processed_grid_data/s24_lwbp9p.npy,s24,lwbp9p,lay white by p nine please
processed_grid_data/s24_lwbqza.npy,s24,lwbqza,lay white by q zero again
processed_grid_data/s24_lwbx1n.npy,s24,lwbx1n,lay white by x one now
processed_grid_data/s24_lwbx2s.npy,s24,lwbx2s,lay white by x two soon
processed_grid_data/s24_lwbx3p.npy,s24,lwbx3p,lay white by x three please
processed_grid_data/s24_lwbx4a.npy,s24,lwbx4a,lay white by x four again
processed_grid_data/s24_lwic1n.npy,s24,lwic1n,lay white in c one now
processed_grid_data/s24_lwic2s.npy,s24,lwic2s,lay white in c two soon
processed_grid_data/s24_lwic3p.npy,s24,lwic3p,lay white in c three please
processed_grid_data/s24_lwic4a.npy,s24,lwic4a,lay white in c four again
